char_ngram,count
រណ,6322
រត,3199
រថ,114
រទ,1366
រធ,242
រន,828
រប,17552
រផ,513
រព,2433
រភ,2035
រម,2784
រយ,1377
ររ,347
រល,488
រវ,2175
រស,4928
រហ,1249
រឡ,1117
រអ,2768
រឥ,24
រឧ,44
រឬ,94
រឯ,7
រឱ,4
រឲ,35
រា,16020
រិ,4197
រី,2860
រឹ,2778
រឺ,5
រុ,3473
រូ,18692
រួ,5131
រើ,20983
រឿ,197
រៀ,1902
រេ,658
រែ,939
រៃ,87
រោ,5023
រៅ,586
រំ,1285
រះ,536
រៈ,129
រ៉,1732
រ៊,59
រ់,3
រ៍,16
រ័,209
រ្,252
រ។,59
រ៖,3
រៗ,7
រ១,1
រ២,1
រ៿,1
រ​,43449
រ”,2
ល ,3817
ល!,6
"ល""",20
ល#,1
ល%,82
ល',16
ល(,22
ល),88
"ល,",13
ល-,12
ល.,112
ល/,45
ល1,1
ល:,4
ល=,1
ល?,2
ល@,65
ល\,6
ល],1
លa,14
លb,5
លc,164
លd,6
លe,4
លf,8
លg,13
លh,3
លi,12
លj,1
លk,7
លl,6
លm,9
លn,91
លo,3
លp,19
លq,13
លr,19
លs,39
លt,7
លu,9
លw,91
លz,4
ល,1
ល ,3
លក,1910
លខ,67
លគ,128
លឃ,73
លង,1501
លច,283
លឆ,15
លជ,185
លឈ,13
លដ,1736
លឌ,4
លណ,33
លត,347
លថ,42
លទ,757
លធ,30
លន,346
លប,1910
លផ,76
លព,121
លភ,178
លម,907
លយ,94
លរ,356
លល,55
លវ,1137
លស,167
លហ,117
លឡ,40
លអ,505
លឥ,8
លឧ,3
លឬ,1
លឯ,11
លឲ,5
លឳ,1
លា,9540
លិ,801
លី,1219
លឹ,530
លឺ,510
លុ,1663
លូ,1441
លួ,1179
លើ,6350
លឿ,253
លៀ,368
លេ,3572
លែ,2089
លៃ,1379
លោ,1099
លំ,2254
លះ,279
លៈ,5
ល៉,13
ល៊,39
ល់,7142
ល៍,5
ល័,469
ល្,2917
ល។,26
ល៖,5
លៗ,207
ល១,1
ល២,1
ល៣,2
ល​,35132
ល“,2
វ ,1052
វ!,4
"វ""",1
វ%,18
វ',3
វ),18
វ+,5
"វ,",3
វ-,2
វ.,10
វ/,20
វ@,22
វ],1
វ_,1
វa,6
វb,3
វc,45
វd,3
វe,2
វf,1
វg,4
វi,4
វj,1
វk,2
វm,6
វn,12
វo,1
វp,10
វq,4
វr,9
វs,11
វt,6
វu,6
វw,54
វy,1
វ ,4
វក,984
វខ,2
វគ,44
វង,193
វច,193
វជ,41
វញ,1
វដ,61
វឌ,531
វណ,76
វត,3208
វថ,10
វទ,25
វធ,81
វន,184
វប,1449
វផ,86
វព,18
វភ,712
វម,19
វយ,11
វរ,42
វល,214
វវ,33
វស,99
វហ,20
វឡ,17
វអ,26
វឬ,2
វឯ,1
វឲ,5
វា,9474
វិ,13571
វី,2586
វឹ,10
វឺ,12
វុ,27
វូ,63
វួ,1
វើ,4964
វឿ,2
វៀ,80
វេ,2790
វែ,1576
វៃ,30
វោ,2
វៅ,1
វះ,21
វៈ,32
វ៉,794
វ៊,74
វ់,3
វ៍,2
វ័,1211
វ្,174
វ។,4
វ៖,3
វ​,12699
ស ,2688
ស!,7
"ស""",9
ស%,43
ស',12
ស(,56
ស),83
ស+,23
"ស,",12
ស-,12
ស.,88
ស/,21
ស1,1
ស:,19
ស@,48
ស],5
សa,30
សb,12
សc,106
សd,13
សe,7
សf,20
សg,39
សh,7
សi,19
សj,1
សk,9
សl,16
សm,10
សn,66
សo,4
សp,41
សq,7
សr,9
សs,33
សt,15
សu,32
សv,10
សw,25
សy,1
សz,1
ស ,3
សក,1753
សខ,19
សគ,92
សឃ,2
សង,1005
សច,30
សឆ,5
សជ,104
សឈ,2
សញ,1242
សដ,170
សណ,31
សត,910
សថ,20
សទ,106
សធ,122
សន,1396
សប,448
សផ,14
សព,302
សភ,401
សម,15627
សយ,1056
សរ,3922
សល,143
សវ,121
សស,161
សហ,166
សឡ,3
សអ,34
សឥ,2
សឧ,1
សឯ,8
សឲ,9
សា,18260
សិ,3899
សី,152
សឹ,18
សឺ,49
សុ,708
សូ,2563
សួ,398
សើ,305
សៀ,866
សេ,6252
សែ,1109
សៃ,24
សោ,1260
សៅ,26
សំ,3673
សះ,1
សៈ,4
ស៉,3
ស៊,7009
ស់,19895
ស៍,125
ស៏,2
ស័,296
ស្,15982
ស។,18
ស៖,2
សៗ,75
ស១,1
ស៣,1
ស​,12515
ស,1
ហ ,27
ហ),3
ហ/,2
ហ:,1
ហ@,1
ហd,1
ហe,1
ហn,4
ហក,17
ហគ,55
ហង,4
ហញ,4
ហដ,2
ហណ,12
ហត,538
ហទ,69
ហធ,7
ហន,2
ហប,16
ហព,4
ហភ,54
ហម,216
ហយ,1
ហរ,815
ហស,8
ហា,6667
ហិ,48
ហី,8
ហឹ,4
ហឺ,52
ហុ,2131
ហូ,367
ហួ,55
ហើ,3426
ហៀ,166
ហេ,736
ហែ,498
ហៃ,23
ហោ,234
ហៅ,350
ហំ,1275
ហៈ,10
ហ៊,260
ហ៍,255
ហ៏,1
ហ័,210
ហ្,3796
ហ។,2
ហ​,85
ឡក,3
ឡង,104
ឡដ,4
ឡត,1
ឡន,2
ឡប,525
ឡម,1
ឡរ,3
ឡា,1200
ឡិ,163
ឡី,14
ឡឹ,9
ឡឺ,16
ឡុ,307
ឡូ,761
ឡើ,5353
ឡេ,1075
ឡែ,140
ឡៃ,7
ឡោ,28
ឡៅ,1
ឡំ,23
ឡះ,18
ឡ៊,1
ឡ​,1
អ ,79
អ%,1
អ',1
អ),3
អ.,4
អ@,1
អk,1
អn,1
អs,3
អt,3
អv,4
អw,5
អក,2355
អគ,41
អង,412
អច,52
អជ,12
អញ,315
អដ,5
អឌ,2
អណ,43
អត,3474
អថ,223
អទ,17
អធ,146
អន,3419
អប,2681
អព,15
អភ,457
អម,6
អយ,4
អរ,150
អល,3
អវ,56
អស,2707
អហ,10
អអ,1
អឥ,1
អា,15727
អិ,586
អី,22
អឹ,15
អឺ,104
អុ,309
អូ,1692
អួ,2172
អើ,259
អៀ,51
អេ,1368
អែ,267
អៃ,42
អោ,28
អៅ,2
អំ,1451
អះ,218
អ៉,3
អ៊,2994
អ់,2
អ័,240
អ្,20612
អ។,2
អៗ,9
អ​,244
ឥដ,191
ឥណ,77
ឥត,221
ឥទ,70
ឥន,10
ឥម,1
ឥរ,177
ឥវ,1
ឥស,6
ឥឡ,377
ឧ ,1
ឧ.,233
ឧ˙,2
ឧក,14
ឧគ,2
ឧណ,1
ឧត,6
ឧទ,779
ឧប,2988
ឧម,13
ឧស,53
ឪក,4
ឪព,14
ឫ ,1
ឫ?,2
ឫប,1
ឫម,2
ឫស,9
ឫអ,1
ឫ​,5
ឬ ,1258
"ឬ""",3
ឬ%,26
ឬ',2
ឬ),1
ឬ.,10
ឬ/,1
ឬ0,1
ឬ?,127
ឬ@,1
ឬ\,3
ឬ],3
ឬa,1
ឬc,2
ឬm,1
ឬo,1
ឬr,1
ឬs,1
ឬ ,6
ឬក,31
ឬខ,1
ឬគ,6
ឬច,9
ឬជ,8
ឬដ,4
ឬឌ,2
ឬត,2
ឬថ,2
ឬទ,180
ឬធ,2
ឬន,9
ឬប,24
ឬផ,6
ឬព,10
ឬភ,2
ឬម,10
ឬរ,4
ឬល,4
ឬវ,4
ឬស,11
ឬហ,1
ឬអ,70
ឬឯ,1
ឬឲ,1
ឬ​,3665
ឮ ,4
ឮ@,1
ឮក,3
ឮខ,1
ឮត,1
ឮ​,23
ឯ ,8
ឯ%,1
ឯ\,2
ឯក,8637
ឯង,138
ឯណ,10
ឯថ,1
ឯម,2
ឯរ,1
ឯល,1
ឯស,1
ឯ​,18
ឱក,40
ឱស,5
ឱ្,12
ឲ្,5429
ឳក,14
ឳទ,1
ា ,6065
ា!,10
"ា""",14
ា%,91
ា',15
ា(,258
ា),136
ា+,10
"ា,",11
ា-,4
ា.,146
ា/,68
ា1,3
ា:,48
ា;,4
ា=,1
ា?,94
ា@,46
ា\,11
ា],2
ា_,1
ាa,57
ាb,35
ាc,411
ាd,30
ាe,34
ាf,10
ាg,41
ាh,20
ាi,66
ាj,15
ាk,20
ាl,21
ាm,18
ាn,200
ាo,20
ាp,69
ាq,11
ាr,50
ាs,80
ាt,41
ាu,22
ាv,13
ាw,78
ាy,3
ាz,61
ា~,1
ា ,4
ាក,15679
ាខ,76
ាគ,1935
ាឃ,2
ាង,9308
ាច,10209
ាឆ,24
ាជ,1364
ាឈ,26
ាញ,8352
ាដ,520
ាឋ,1
ាឌ,112
ាណ,1038
ាត,12866
ាថ,96
ាទ,2301
ាធ,284
ាន,46561
ាប,18784
ាផ,71
ាព,7867
ាភ,95
ាម,8337
ាយ,7417
ារ,44201
ាល,7646
ាវ,689
ាស,16505
ាហ,2257
ាឡ,592
ាអ,335
ាឥ,3
ាឧ,8
ាឬ,9
ាឯ,12
ាឲ,10
ាា,4
ាំ,16334
ាះ,1
ា់,5
ា្,4
ា។,44
ា៖,10
ាៗ,2
ា២,2
ា៿,2
ា​,27888
ា,1
ិ ,766
"ិ""",14
ិ%,18
ិ',3
ិ),40
"ិ,",2
ិ.,152
ិ/,2
ិ?,3
ិ@,22
ិ\,1
ិ],2
ិa,3
ិc,26
ិd,1
ិe,4
ិf,2
ិg,1
ិi,2
ិj,11
ិk,4
ិl,3
ិm,1
ិn,18
ិo,2
ិp,4
ិq,1
ិr,1
ិs,2
ិt,5
ិv,2
ិw,2
ិz,1
ិ ,6
ិក,3539
ិខ,48
ិគ,105
ិឃ,10
ិង,7003
ិច,3589
ិឆ,6
ិជ,187
ិឈ,3
ិញ,2363
ិដ,1261
ិឋ,1
ិឌ,1
ិណ,17
ិត,7550
ិថ,23
ិទ,3868
ិធ,8908
ិន,18270
ិប,2178
ិផ,8
ិព,1223
ិភ,1182
ិម,490
ិយ,899
ិរ,322
ិល,1276
ិវ,510
ិស,2054
ិហ,55
ិឡ,5
ិអ,24
ិឥ,2
ិិ,2
ិះ,27
ិ៍,263
ិ័,1
ិ្,4
ិ។,6
ិ​,3015
ី ,3968
ី!,5
"ី""",16
ី%,182
ី',26
ី(,1
ី),148
ី+,35
"ី,",14
ី-,54
ី.,268
ី/,146
ី:,6
ី?,32
ី@,103
ី\,1
ី],2
ី_,5
ីa,46
ីb,15
ីc,320
ីd,17
ីe,11
ីf,24
ីg,44
ីh,5
ីi,28
ីj,5
ីk,17
ីl,17
ីm,12
ីn,207
ីo,5
ីp,47
ីq,15
ីr,53
ីs,40
ីt,35
ីu,23
ីv,6
ីw,73
ីx,1
ីy,3
ីz,39
ី ,3
ី±,5
ីក,3219
ីខ,98
ីគ,137
ីឃ,5
ីង,153
ីច,443
ីឆ,28
ីជ,344
ីឈ,8
ីញ,56
ីដ,792
ីឌ,1038
ីណ,213
ីត,1826
ីថ,121
ីទ,243
ីធ,163
ីន,6373
ីប,1542
ីផ,62
ីព,381
ីភ,140
ីម,2051
ីយ,1290
ីរ,1244
ីល,398
ីវ,647
ីស,1279
ីហ,261
ីឡ,195
ីអ,206
ីឥ,2
ីឧ,4
ីឬ,1
ីឯ,9
ីឲ,9
ីី,1
ី់,1
ី្,2
ី។,20
ីៗ,290
ី១,3
ី២,6
ី៣,2
ី៤,1
ី៥,1
ី៩,2
ី​,25577
ឹ ,3
"ឹ""",1
ឹa,4
ឹក,839
ឹគ,2
ឹង,8949
ឹជ,5
ឹត,823
ឹន,21
ឹប,64
ឹម,1867
ឹរ,6
ឹល,9
ឹវ,3
ឹស,19
ឹហ,3
ឹឡ,1
ឹះ,119
ឹ​,23
ឺ ,684
"ឺ""",1
ឺ%,23
ឺ',1
"ឺ,",1
ឺ.,7
ឺ/,6
ឺ?,4
ឺ@,2
ឺ\,2
ឺa,1
ឺc,6
ឺd,1
ឺg,1
ឺk,1
ឺl,1
ឺm,1
ឺn,1
ឺs,2
ឺw,1
ឺក,78
ឺខ,7
ឺគ,18
ឺឃ,1
ឺង,5
ឺច,16
ឺជ,99
ឺដ,18
ឺឌ,1
ឺណ,313
ឺត,288
ឺថ,5
ឺទ,4
ឺធ,2
ឺន,1300
ឺប,22
ឺព,12
ឺភ,5
ឺម,175
ឺរ,134
ឺល,9
ឺវ,17
ឺស,27
ឺហ,16
ឺឡ,14
ឺអ,11
ឺឧ,1
ឺា,1
ឺះ,7
ឺ​,3087
ុ ,697
"ុ""",1
ុ%,24
ុ',3
ុ(,1
ុ),4
"ុ,",1
ុ.,22
ុ/,3
ុ;,1
ុ@,5
ុa,1
ុc,36
ុd,2
ុe,6
ុg,2
ុh,2
ុi,1
ុj,10
ុk,2
ុn,23
ុo,1
ុp,3
ុq,1
ុr,2
ុs,3
ុt,1
ុw,2
ុ ,1
ុក,6323
ុខ,766
ុគ,315
ុង,15921
ុច,4781
ុឆ,1
ុជ,129
ុឈ,2
ុញ,2143
ុដ,34
ុឌ,4
ុណ,1247
ុត,1972
ុថ,9
ុទ,380
ុធ,10
ុន,3330
ុប,3653
ុផ,53
ុព,278
ុភ,70
ុម,4909
ុយ,1994
ុរ,1222
ុល,954
ុវ,902
ុស,2979
ុហ,75
ុឡ,13
ុអ,32
ុឧ,1
ុា,1
ុិ,2
ុឹ,1
ុុ,2
ុំ,3363
ុះ,1614
ុ។,4
ុ១,2
ុ​,3691
ូ ,810
ូ!,2
"ូ""",2
ូ%,19
ូ',3
ូ(,1
ូ),33
"ូ,",2
ូ-,6
ូ.,8
ូ/,10
ូ?,1
ូ@,6
ូ_,1
ូa,13
ូb,18
ូc,98
ូd,8
ូe,10
ូf,13
ូg,8
ូh,3
ូi,34
ូj,4
ូk,12
ូl,1
ូm,11
ូn,76
ូo,5
ូp,59
ូq,2
ូr,9
ូs,39
ូt,7
ូu,17
ូv,11
ូw,26
ូz,26
ូក,597
ូខ,25
ូគ,187
ូឃ,14
ូង,754
ូច,3728
ូឆ,6
ូជ,27
ូឈ,4
ូញ,57
ូដ,962
ូឌ,1018
ូណ,123
ូត,2050
ូថ,9
ូទ,1018
ូធ,47
ូន,2696
ូប,5036
ូផ,542
ូព,48
ូភ,8
ូម,2552
ូយ,44
ូរ,4643
ូល,8265
ូវ,15806
ូស,1268
ូហ,266
ូឡ,168
ូអ,212
ូឬ,1
ូឯ,1
ូៃ,1
ូំ,1
ូ័,1
ូ។,4
ូ៤,1
ូ​,1234
ួ ,28
ួ.,3
ួ;,1
ួ@,2
ួ\,1
ួi,1
ួm,1
ួo,1
ួ,1
ួក,1505
ួគ,21
ួង,49
ួច,3276
ួជ,3
ួឈ,11
ួញ,269
ួដ,3
ួត,715
ួទ,13
ួន,3371
ួប,210
ួផ,15
ួម,1180
ួយ,9333
ួរ,2613
ួល,3232
ួវ,6
ួស,1080
ួហ,3
ួឡ,1
ួអ,596
ួឲ,2
ួៗ,1
ួ​,279
ើ ,3554
ើ!,1
"ើ""",7
ើ%,120
ើ',6
ើ(,1
ើ),32
"ើ,",11
ើ-,3
ើ.,39
ើ/,20
ើ:,3
ើ=,2
ើ?,2
ើ@,30
ើ\,4
ើ],1
ើa,1
ើc,35
ើd,3
ើe,3
ើf,3
ើg,59
ើh,1
ើi,3
ើk,1
ើm,5
ើn,20
ើo,1
ើp,2
ើq,5
ើr,2
ើs,11
ើt,7
ើu,2
ើv,1
ើw,10
ើ ,4
ើក,3939
ើខ,21
ើគ,76
ើង,5221
ើច,59
ើឆ,3
ើជ,75
ើឈ,7
ើញ,1891
ើដ,86
ើឋ,1
ើឌ,6
ើណ,135
ើត,3238
ើថ,23
ើទ,69
ើធ,16
ើន,2318
ើប,685
ើផ,14
ើព,262
ើភ,9
ើម,10120
ើយ,5258
ើរ,2472
ើល,3188
ើវ,108
ើស,9034
ើហ,31
ើឡ,14
ើអ,452
ើឥ,4
ើឧ,5
ើឬ,1
ើឯ,13
ើឲ,128
ើះ,1
ើ់,8
ើ្,1
ើៗ,2
ើ១,1
ើ​,21465
ឿ ,3
ឿv,1
ឿខ,1
ឿង,324
ឿជ,31
ឿត,1
ឿថ,7
ឿទ,10
ឿន,532
ឿយ,23
ឿ​,40
ៀ ,100
"ៀ""",1
ៀ%,5
ៀ.,8
ៀ@,1
ៀa,8
ៀb,2
ៀc,19
ៀe,1
ៀg,20
ៀi,7
ៀj,1
ៀm,3
ៀn,11
ៀo,2
ៀp,2
ៀr,16
ៀs,13
ៀu,3
ៀv,8
ៀw,3
ៀក,215
ៀគ,50
ៀង,1372
ៀច,3
ៀដ,1
ៀឌ,1
ៀណ,5
ៀត,2491
ៀទ,1
ៀន,345
ៀប,2573
ៀភ,4
ៀម,26
ៀរ,95
ៀល,67
ៀវ,1253
ៀស,136
ៀហ,6
ៀឡ,4
ៀអ,2
ៀ។,4
ៀ​,191
េ ,3312
េ!,18
"េ""",5
េ%,8
េ',3
េ),75
"េ,",1
េ-,1
េ.,19
េ/,4
េ;,1
េ?,79
េ@,53
េ\,1
េ],4
េa,18
េb,18
េc,93
េd,12
េe,9
េf,74
េg,10
េh,11
េi,7
េj,2
េk,3
េl,8
េm,3
េn,66
េp,29
េq,2
េr,14
េs,25
េt,16
េu,5
េv,3
េw,20
េy,2
េz,32
េ ,7
េក,1753
េខ,1662
េគ,73
េឃ,67
េង,4547
េច,2042
េឆ,2
េជ,26
េញ,4147
េដ,136
េឌ,279
េណ,73
េត,1386
េថ,5
េទ,2601
េធ,287
េន,356
េប,461
េផ,4
េព,46
េម,343
េយ,47
េរ,3008
េល,8257
េវ,568
េស,1994
េហ,328
េឡ,144
េអ,739
េឬ,3
េឲ,2
េី,5
េេ,3
េៅ,1
េះ,10198
េ្,2
េ។,76
េៗ,1
េ​,1585
ែ ,620
ែ!,1
ែ%,35
ែ',3
ែ(,1
ែ),12
"ែ,",1
ែ-,1
ែ.,16
ែ/,3
ែ:,1
ែ@,37
ែ],2
ែa,1
ែb,1
ែc,53
ែd,2
ែe,2
ែf,2
ែg,1
ែk,2
ែl,2
ែn,7
ែq,1
ែr,1
ែs,4
ែt,4
ែz,1
ែក,4702
ែខ,29
ែគ,14
ែឃ,2
ែង,4531
ែច,20
ែឆ,3
ែជ,21
ែឈ,6
ែដ,29
ែឋ,1
ែឌ,2
ែណ,8
ែត,527
ែថ,7
ែទ,229
ែធ,13
ែន,2186
ែប,1185
ែផ,3
ែព,16
ែភ,13
ែម,3040
ែយ,6
ែរ,1340
ែល,21155
ែវ,60
ែស,1223
ែហ,16
ែឡ,3
ែអ,244
ែឧ,2
ែឬ,1
ែឯ,8
ែេ,1
ែែ,1
ែំ,1
ែ៉,1
ែ។,2
ែ​,6269
ៃ ,876
ៃ!,1
"ៃ""",1
ៃ%,83
ៃ',7
ៃ),39
"ៃ,",4
ៃ.,4
ៃ/,7
ៃ;,1
ៃ?,2
ៃ@,24
ៃ[,1
ៃ\,1
ៃc,21
ៃd,2
ៃe,2
ៃf,1
ៃh,1
ៃi,2
ៃj,1
ៃk,3
ៃl,18
ៃm,7
ៃn,16
ៃo,1
ៃp,2
ៃq,3
ៃr,10
ៃs,11
ៃt,7
ៃu,5
ៃv,4
ៃw,7
ៃx,1
ៃz,1
ៃក,116
ៃខ,118
ៃគ,13
ៃង,1
ៃច,11
ៃឆ,15
ៃជ,4
ៃឈ,8
ៃដ,151
ៃណ,19
ៃត,1159
ៃថ,8
ៃទ,79
ៃធ,3
ៃន,51
ៃប,44
ៃផ,1
ៃព,24
ៃភ,1
ៃម,54
ៃយ,57
ៃរ,19
ៃល,5
ៃវ,35
ៃស,47
ៃហ,44
ៃឡ,5
ៃអ,17
ៃឧ,1
ៃឯ,4
ៃ។,12
ៃ​,5782
ោ ,158
ោ%,11
ោ',1
ោ),4
"ោ,",1
ោ.,1
ោ/,5
ោa,4
ោb,1
ោc,21
ោe,1
ោg,4
ោi,3
ោm,4
ោn,10
ោo,1
ោp,2
ោr,3
ោs,5
ោu,1
ោv,5
ោw,7
ោz,5
ោក,437
ោខ,1
ោគ,343
ោឃ,1
ោង,1539
ោច,181
ោជ,301
ោញ,1
ោដ,15
ោណ,316
ោត,427
ោទ,246
ោធ,132
ោន,257
ោប,294
ោភ,51
ោម,1907
ោយ,9255
ោរ,92
ោល,1105
ោវ,19
ោស,229
ោហ,48
ោឡ,13
ោអ,6
ោឯ,1
ោោ,1
ោះ,10675
ោ​,646
ៅ ,1340
ៅ!,4
"ៅ""",7
ៅ%,183
ៅ',6
ៅ(,1
ៅ),15
"ៅ,",3
ៅ-,5
ៅ.,27
ៅ/,3
ៅ?,7
ៅ@,23
ៅ],1
ៅ_,2
ៅa,2
ៅc,56
ៅd,4
ៅf,2
ៅg,1
ៅj,1
ៅk,1
ៅm,1
ៅn,18
ៅo,2
ៅp,2
ៅq,1
ៅs,10
ៅt,5
ៅu,1
ៅw,2
ៅy,1
ៅ ,2
ៅក,1899
ៅខ,115
ៅគ,12
ៅឃ,1
ៅច,17
ៅឆ,7
ៅជ,133
ៅឈ,1
ៅដ,57
ៅណ,4
ៅត,96
ៅថ,67
ៅទ,222
ៅធ,10
ៅន,88
ៅប,105
ៅផ,15
ៅព,1176
ៅភ,2
ៅម,84
ៅយ,57
ៅរ,30
ៅល,636
ៅវ,23
ៅស,45
ៅហ,16
ៅឡ,28
ៅអ,30
ៅឥ,1
ៅឧ,2
ៅឯ,9
ៅឲ,14
ៅៅ,1
ៅ។,7
ៅៗ,6
ៅ​,14515
ំ ,1758
"ំ""",13
ំ%,18
ំ',7
ំ(,1
ំ),53
ំ*,1
"ំ,",3
ំ-,2
ំ.,42
ំ/,3
ំ3,1
ំ:,3
ំ?,2
ំ@,26
ំ\,2
ំ],4
ំa,2
ំc,58
ំd,2
ំe,3
ំg,1
ំi,1
ំj,2
ំk,1
ំl,1
ំm,8
ំn,32
ំp,2
ំq,2
ំr,1
ំs,16
ំt,10
ំu,1
ំv,3
ំw,4
ំz,1
ំ ,4
ំក,245
ំខ,316
ំគ,36
ំឃ,6
ំង,7640
ំច,999
ំឆ,2
ំជ,78
ំឈ,7
ំញ,2
ំដ,1496
ំឌ,2
ំណ,18883
ំត,58
ំថ,159
ំទ,1140
ំធ,30
ំន,8478
ំប,3313
ំផ,704
ំព,7061
ំភ,64
ំម,158
ំយ,30
ំរ,538
ំល,770
ំវ,100
ំស,238
ំហ,3550
ំឡ,2131
ំអ,63
ំឧ,1
ំឮ,3
ំឯ,4
ំឲ,11
ំា,23
ំែ,1
ំំ,4
ំ្,2
ំ។,22
ំៗ,97
ំ២,32
ំ​,7163
ំ”,2
ះ ,5234
ះ!,24
"ះ""",17
ះ%,49
ះ',4
ះ(,3
ះ),70
"ះ,",11
ះ-,1
ះ.,51
ះ/,25
ះ:,8
ះ;,1
ះ?,21
ះ@,52
ះ\,7
ះa,3
ះc,68
ះd,7
ះg,4
ះi,3
ះk,3
ះl,1
ះm,1
ះn,32
ះp,7
ះq,3
ះr,1
ះs,7
ះt,13
ះu,2
ះw,30
ះ},1
ះ ,13
ះក,204
ះខ,32
ះគ,65
ះឃ,3
ះង,1
ះច,69
ះឆ,19
ះជ,157
ះឈ,49
ះញ,2
ះដ,84
ះឋ,1
ះណ,2
ះត,95
ះថ,85
ះទ,245
ះធ,36
ះន,46
ះប,650
ះផ,15
ះព,1893
ះភ,8
ះម,75
ះយ,10
ះរ,34
ះល,23
ះវ,21
ះស,395
ះហ,293
ះឡ,14
ះអ,517
ះឥ,4
ះឧ,2
ះឬ,3
ះឯ,10
ះឲ,4
ះ។,67
ះៗ,15
ះ១,1
ះ​,12845
ៈ ,287
ៈ%,6
ៈ),1
"ៈ,",11
ៈ.,5
ៈ@,11
ៈ],1
ៈa,2
ៈc,16
ៈm,2
ៈn,3
ៈo,1
ៈp,1
ៈq,1
ៈs,1
ៈz,1
ៈក,25
ៈខ,3
ៈគ,6
ៈច,8
ៈឆ,1
ៈជ,8
ៈឈ,1
ៈដ,14
ៈទ,39
ៈន,16
ៈប,34
ៈផ,1
ៈព,463
ៈភ,7
ៈម,7
ៈយ,1
ៈរ,8
ៈល,1
ៈវ,10
ៈស,152
ៈអ,13
ៈឬ,1
ៈឯ,3
ៈ។,6
ៈ​,1532
៉ក,10
៉ង,439
៉ច,1
៉ដ,1
៉ណ,2
៉ត,6
៉ទ,1
៉ន,11
៉ប,5
៉ព,1
៉ម,14
៉យ,71
៉រ,7
៉ល,12
៉វ,1
៉ស,3
៉ហ,2
៉ឡ,1
៉ា,8374
៉ិ,237
៉ី,21
៉ឹ,8
៉ឺ,1296
៉ុ,1983
៉ូ,1968
៉េ,517
៉ែ,343
៉ៃ,47
៉ោ,506
៉ៅ,39
៉ះ,193
៉័,1
៉្,7
៉​,2
៊ក,8
៊ត,3
៊ន,2
៊យ,4
៊ល,34
៊ា,21
៊ិ,915
៊ី,8572
៊ឹ,3
៊ឺ,19
៊ុ,1191
៊ូ,1932
៊ើ,177
៊ៀ,1
៊េ,41
៊ែ,265
៊័,29
៊្,31
់ ,10714
់!,18
"់""",65
់%,375
់',35
់(,9
់),240
"់,",17
់-,9
់.,197
់/,53
់1,1
់:,19
់=,1
់?,18
់@,173
់\,5
់],5
់_,2
់a,13
់b,7
់c,318
់d,25
់e,9
់f,27
់g,10
់h,10
់i,18
់j,10
់k,16
់l,7
់m,16
់n,248
់o,4
់p,30
់q,14
់r,31
់s,68
់t,40
់u,12
់v,22
់w,65
់x,1
់z,2
់ ,11
់ក,611
់ខ,567
់គ,1759
់ឃ,13
់ង,83
់ច,867
់ឆ,16
់ជ,188
់ឈ,36
់ញ,3
់ដ,521
់ឌ,34
់ណ,31
់ត,654
់ថ,151
់ទ,3383
់ធ,149
់ន,195
់ប,2781
់ផ,2107
់ព,757
់ភ,238
់ម,297
់យ,136
់រ,430
់ល,630
់វ,202
់ស,1030
់ហ,356
់ឡ,38
់អ,826
់ឥ,3
់ឧ,9
់ឬ,12
់ឯ,26
់ឱ,3
់ឲ,52
់ូ,1
់ះ,1
់់,1
់។,48
់៖,1
់ៗ,156
់១,1
់​,54004
៌ ,312
"៌""",4
៌%,2
៌',2
៌),3
"៌,",1
៌.,16
៌/,3
៌=,1
៌@,3
៌c,9
៌k,1
៌n,6
៌p,2
៌r,1
៌t,1
៌ក,17
៌ខ,14
៌គ,1
៌ច,12
៌ដ,3
៌ណ,2
៌ត,1
៌ថ,3
៌ធ,1
៌ន,469
៌ប,9
៌ផ,11
៌ព,4
៌ម,2356
៌រ,1
៌ល,5
៌ស,33
៌ហ,1
៌អ,3
៌ឥ,1
៌ឲ,2
៌ា,6
៌​,1964
៍ ,2050
"៍""",4
៍%,29
៍',8
៍),46
"៍,",8
៍-,5
៍.,54
៍/,6
៍:,2
៍;,1
៍@,25
៍\,3
៍],1
៍a,15
៍b,9
៍c,57
៍e,5
៍f,14
៍g,19
៍h,7
៍i,7
៍j,5
៍k,4
៍l,6
៍m,3
៍n,33
៍p,9
៍q,1
៍r,26
៍s,20
៍t,5
៍u,12
៍v,1
៍w,6
៍y,5
៍z,4
៍ក,16
៍ខ,5
៍គ,15
៍ច,6
៍ឆ,1
៍ជ,15
៍ឈ,1
៍ដ,24
៍ឌ,1
៍ណ,3
៍ត,9
៍ថ,8
៍ទ,81
៍ធ,2
៍ន,20
៍ប,18
៍ផ,9
៍ព,12
៍ភ,4
៍ម,21
៍យ,3
៍រ,13
៍ល,6
៍វ,7
៍ស,18
៍ហ,9
៍ឡ,2
៍អ,8
៍ឥ,1
៍ឧ,1
៍ឬ,2
៍។,13
៍៖,1
៍​,5091
៏ ,17
៏w,1
៏ក,5
៏ខ,1
៏គ,12
៏ង,4
៏ច,8
៏ឆ,5
៏ជ,3
៏ឈ,2
៏ដ,141
៏ត,23
៏ថ,2
៏ទ,3
៏ធ,13
៏ន,8
៏ប,45
៏ព,4
